"c5r2mtsc","c5r2mtsc_std","p5hmage","w3momed_hsb","w3income","catholic"
46.957,-0.365363316245634,31,1,45.0005,0
53.789,0.337945631600692,33,0,17.5005,0
69.567,1.96218576320481,37,1,62.5005,0
47.18,-0.342406949827348,32,1,27.5005,0
49.16,-0.138579122436288,30,1,32.5005,0
61.958,1.17888983460957,31,1,37.5005,0
36.297,-1.46273939704801,43,1,22.5005,0
52.623,0.217913688803733,28,0,45.0005,0
66.016,1.59663393741407,29,0,17.5005,0
31.778,-1.9279403828966,28,1,37.5005,0
54.964,0.458904064522154,40,0,32.5005,0
63.561,1.34390802011859,39,1,22.5005,1
60.598,1.03888688246217,42,0,87.5005,1
60.709,1.05031359399773,36,0,150.0005,1
51.417,0.0937640121200881,46,1,27.5005,1
42.795,-0.793813527155529,34,1,22.5005,1
57.279,0.697217913214227,47,0,37.5005,1
53.107,0.267738268832659,38,1,32.5005,1
28.133,-2.30316888332105,33,0,87.5005,0
45.023,-0.564455749667002,28,0,22.5005,0
45.046,-0.562088052682157,37,1,62.5005,0
51.891,0.142559158677342,44,0,87.5005,0
49.308,-0.123343507055541,40,0,27.5005,1
50.791,0.029321476793419,37,1,62.5005,0
51.323,0.0840873374863709,28,0,45.0005,0
49.948,-0.057459764868532,39,1,17.5005,0
34.002,-1.69899437879674,37,1,7.5005,0
44.914,-0.575676574508228,30,1,27.5005,0
48.572,-0.199109810570602,27,1,12.5005,0
44.702,-0.597500564107675,39,0,7.5005,0
51.784,0.131544220530451,37,1,62.5005,0
55.521,0.516243508894286,42,1,22.5005,0
41.103,-0.967993670562435,30,0,45.0005,0
63.054,1.29171574310482,42,0,200.001,0
65.885,1.58314835893517,42,0,200.001,0
58.362,0.808705558196307,42,0,200.001,0
57.085,0.67724690386379,38,1,62.5005,0
55.973,0.562773901813861,48,0,150.0005,0
49.754,-0.0774307742189695,32,1,5,0
49.414,-0.112431512255818,36,1,37.5005,0
52.058,0.159750697654264,35,1,27.5005,0
64.537,1.44438072695378,46,0,87.5005,0
56.161,0.582127251081295,39,0,150.0005,0
50.551,0.00461507347329102,39,0,62.5005,0
50.305,-0.0207089899298409,40,1,17.5005,0
38.568,-1.22895505563129,34,1,62.5005,0
54.538,0.415050198628926,42,0,87.5005,0
57.148,0.683732334735324,37,0,62.5005,0
36.632,-1.428253375747,43,1,32.5005,0
55.062,0.46899251254454,36,0,37.5005,0
48.912,-0.164109072533754,38,1,45.0005,0
47.553,-0.304009081333982,40,0,45.0005,0
37.014,-1.38892901712912,28,1,7.5005,0
35.335,-1.56177089702286,31,1,62.5005,0
57.58,0.728203860711555,42,1,22.5005,0
50.501,-0.000532093885069526,41,0,12.5005,0
56.829,0.650893406988986,35,1,37.5005,0
53.19,0.276282566647537,40,0,62.5005,0
46.748,-0.386878475803579,39,0,37.5005,0
58.629,0.83619143188995,34,1,17.5005,0
49.333,-0.120769923376362,44,0,22.5005,0
41.091,-0.969228990728442,35,0,62.5005,0
41.497,-0.927433991778558,49,1,12.5005,0
29.043,-2.20949043739889,38,1,45.0005,0
45.469,-0.51854301683043,47,1,32.5005,1
44.831,-0.584220872323105,34,0,87.5005,1
35.095,-1.58647730034299,45,0,150.0005,1
44.487,-0.619633383748623,25,0,62.5005,1
36.418,-1.45028325204078,36,0,17.5005,1
50.587,0.00832103397131044,41,0,87.5005,1
53.946,0.354107737105942,44,0,150.0005,1
49.03,-0.151961757568024,34,0,62.5005,1
42.889,-0.784136852521812,31,1,37.5005,1
50.011,-0.0509743339969981,37,0,45.0005,1
43.807,-0.68963485982232,46,0,150.0005,1
45.618,-0.503204458102517,40,0,87.5005,1
43.615,-0.709399982478423,38,0,62.5005,1
58.74,0.84761814342551,42,0,87.5005,0
55.191,0.482272204329109,38,1,27.5005,1
30.628,-2.04632523213888,41,0,62.5005,1
51.937,0.147294552647033,43,0,87.5005,1
49.283,-0.125917090734721,39,0,87.5005,1
50.933,0.043939432091162,47,0,87.5005,1
49.003,-0.154741227941538,40,0,150.0005,1
49.969,-0.0552979545780207,46,0,150.0005,0
56.883,0.656452347736015,37,0,45.0005,1
57.448,0.714615338885484,39,0,87.5005,1
57.659,0.736336385137764,44,1,150.0005,1
48.524,-0.204051091234628,35,1,87.5005,1
53.518,0.31004798451838,51,1,62.5005,1
51.74,0.127014713255094,42,0,87.5005,0
63.974,1.38642362249865,39,0,87.5005,1
37.018,-1.38851724374046,48,1,45.0005,0
37.698,-1.31851576766676,35,1,37.5005,0
48.204,-0.236992962328133,36,0,32.5005,0
35.965,-1.49691658830752,42,1,17.5005,0
41.474,-0.929801688763404,47,0,45.0005,0
59.107,0.885398351835872,32,0,62.5005,0
55.704,0.535082141425884,43,1,62.5005,0
54.809,0.442947845711237,37,1,87.5005,0
47.418,-0.317906433201554,34,0,62.5005,0
48.776,-0.178109367748493,37,0,87.5005,0
59.72,0.948502623649367,43,0,87.5005,0
44.779,-0.5895739263758,34,1,62.5005,0
40.582,-1.02162715443655,28,0,150.0005,0
52.502,0.205457543796502,42,1,62.5005,0
51.576,0.110132004319673,35,0,37.5005,0
60.49,1.02776900096811,41,1,62.5005,0
57.876,0.758675091473046,35,0,62.5005,0
49.371,-0.116858076184008,38,0,150.0005,0
37.371,-1.35217824219043,60,1,45.0005,0
56.595,0.626804663751861,35,0,87.5005,0
58.629,0.83619143188995,46,1,27.5005,0
53.797,0.338769178378029,35,0,32.5005,0
56.374,0.604054184027909,35,0,45.0005,0
35.915,-1.50206375566588,29,1,62.5005,0
63.373,1.32455467085116,44,0,150.0005,0
48.976,-0.157520698315053,35,1,27.5005,0
51.457,0.0978817460067761,39,0,150.0005,0
36.451,-1.44688612158426,44,1,62.5005,0
40.479,-1.03223031919477,31,0,22.5005,0
49.587,-0.0946223131958917,71,0,62.5005,0
60.813,1.06101970210312,39,0,87.5005,0
48.749,-0.180888838122007,39,0,87.5005,0
45.242,-0.541911156637386,42,0,62.5005,0
57.231,0.692276632550201,40,0,87.5005,0
55.375,0.501213780207874,57,0,62.5005,0
59.783,0.954988054520901,41,0,87.5005,0
61.794,1.16200712567414,43,0,62.5005,0
54.046,0.364402071822662,46,0,150.0005,0
61.324,1.11362375250556,45,0,62.5005,0
47.368,-0.323053600559913,47,0,62.5005,0
69.821,1.98833337338528,38,0,150.0005,0
56.39,0.605701277582584,47,0,150.0005,0
43.93,-0.676972828120755,45,1,62.5005,0
57.761,0.746836606548819,46,0,150.0005,0
65.774,1.57172164739961,44,0,150.0005,0
52.736,0.229546287033627,40,0,200.001,0
44.787,-0.588750379598463,41,0,87.5005,0
65.482,1.54166219002679,42,0,150.0005,0
68.127,1.81394734328404,49,0,150.0005,0
56.762,0.643996202728784,32,1,62.5005,0
53.948,0.354313623800277,36,0,87.5005,0
45.426,-0.52296958075862,38,0,62.5005,0
65.323,1.5252941978272,40,0,150.0005,0
59.935,0.970635443290316,37,0,45.0005,0
60.365,1.01490108257221,40,0,62.5005,0
45.261,-0.539955233041208,38,1,32.5005,0
47.658,-0.293200029881425,34,0,45.0005,0
56.126,0.578524233930443,34,0,62.5005,0
63.49,1.33659904246972,39,0,45.0005,0
55.523,0.51644939558862,42,1,27.5005,0
56.559,0.623098703253841,36,0,62.5005,0
69.337,1.93850879335635,41,0,62.5005,0
40.433,-1.03696571316446,37,0,200.001,0
57.842,0.755175017669362,35,0,62.5005,0
48.436,-0.213110105785342,45,1,62.5005,0
65.962,1.59107499666704,38,0,87.5005,0
59.693,0.945723153275853,41,0,87.5005,0
53.263,0.283797430990743,33,0,37.5005,0
37.938,-1.29380936434663,41,1,45.0005,0
47.528,-0.306582665013161,43,1,32.5005,0
66.573,1.6539733817862,36,1,45.0005,0
55.345,0.498125479792858,47,0,87.5005,0
61.506,1.13235944168999,42,0,87.5005,0
60.317,1.00995980190819,38,0,62.5005,0
68.446,1.84678627103037,41,1,45.0005,0
52.481,0.203295733505991,39,1,62.5005,0
59.173,0.892192612748908,46,0,37.5005,0
60.452,1.02385715377576,35,1,87.5005,0
52.45,0.200104489743808,48,1,45.0005,0
60.342,1.01253338558737,39,0,62.5005,0
54.751,0.43697713157554,36,1,87.5005,0
55.155,0.47856624383109,31,0,62.5005,0
47.52,-0.307406211790499,45,0,62.5005,0
42.104,-0.864947380048066,40,0,45.0005,0
42.732,-0.800298958027063,33,0,45.0005,0
48.373,-0.219595536656876,31,1,27.5005,0
50.887,0.0392040381214708,31,0,150.0005,0
37.358,-1.35351650570361,33,1,32.5005,0
37.079,-1.38223769956326,34,1,37.5005,0
49.129,-0.141770366198471,69,0,32.5005,0
49.994,-0.0527243708988408,28,0,37.5005,0
47.268,-0.333347935276634,33,1,32.5005,0
48.96,-0.159167791869728,38,0,62.5005,1
32.408,-1.86308607418126,28,0,62.5005,1
64.583,1.44911612092347,46,1,22.5005,1
49.306,-0.123549393749876,42,0,45.0005,1
57.488,0.718733072772172,46,1,87.5005,1
49.431,-0.110681475353976,40,0,87.5005,1
59.059,0.880457071171847,42,1,12.5005,1
54.179,0.3780935369959,49,0,87.5005,1
63.665,1.35461412822398,43,0,45.0005,1
56.025,0.568126955866555,44,0,62.5005,1
45.586,-0.506498645211868,39,0,37.5005,1
60.477,1.02643073745494,42,0,87.5005,0
65.586,1.55236829813218,44,1,32.5005,0
51.1,0.061130971068085,35,0,62.5005,0
56.772,0.645025636200455,34,0,45.0005,0
53.132,0.270311852511839,37,0,150.0005,0
59.641,0.940370099223158,36,0,62.5005,0
54.367,0.397446886263334,34,1,22.5005,0
60.281,1.00625384141017,42,0,87.5005,0
60.682,1.04753412362422,42,0,62.5005,0
52.193,0.173648049521837,27,0,87.5005,0
44.558,-0.612324406099752,46,0,45.0005,0
55.925,0.557832621149835,43,0,62.5005,0
60.431,1.02169534348525,47,1,87.5005,0
60.438,1.02241594691542,41,0,150.0005,1
57.046,0.673232113324269,36,0,62.5005,1
53.388,0.296665349386643,44,0,45.0005,1
51.653,0.118058642051547,42,0,150.0005,1
61.401,1.12155039023743,39,0,62.5005,1
49.358,-0.118196339697182,42,0,87.5005,1
53.134,0.270517739206174,39,0,87.5005,1
65.968,1.59169265675005,41,0,87.5005,1
50.17,-0.034606341797413,48,0,87.5005,1
56.098,0.575641820209761,33,0,150.0005,0
51.325,0.0842932241807056,42,0,150.0005,1
48.152,-0.242346016380827,49,1,87.5005,0
70.524,2.06070254644382,46,0,150.0005,0
67.211,1.71965123727888,39,0,45.0005,0
46.817,-0.379775384849042,29,0,200.001,0
57.922,0.763410485442738,45,0,150.0005,0
60.344,1.0127392722817,34,1,45.0005,0
42.705,-0.803078428400578,40,1,87.5005,0
50.693,0.0192330287710333,47,0,62.5005,0
39.653,-1.11726152395488,50,0,150.0005,0
38.573,-1.22844033889546,39,0,62.5005,0
48.957,-0.159476621911229,36,1,62.5005,0
47.948,-0.263346459202936,39,0,62.5005,1
53.564,0.314783378488071,31,1,27.5005,1
59.434,0.919060826359547,31,1,62.5005,0
43.231,-0.748930227790629,32,1,37.5005,1
48.611,-0.195095020031082,30,0,7.5005,0
59.422,0.917825506193541,36,0,62.5005,0
50.925,0.0431158853138241,41,1,62.5005,0
52.786,0.234693454391988,35,1,62.5005,0
41.894,-0.886565482953178,44,1,87.5005,0
49.398,-0.114078605810493,38,0,200.001,0
40.164,-1.06465747355244,30,1,32.5005,0
37.813,-1.30667728274253,45,0,87.5005,0
51,0.0508366363513646,37,1,200.001,0
39.87,-1.0949228176196,53,0,37.5005,0
54.907,0.453036293733623,36,1,62.5005,0
56.714,0.639054922064758,37,0,87.5005,0
59.908,0.967855972916802,45,0,150.0005,0
56.916,0.659849478192532,39,0,45.0005,0
43.59,-0.711973566157603,41,1,150.0005,0
56.547,0.621863383087835,46,1,62.5005,0
46.287,-0.434335358847659,37,0,87.5005,0
57.515,0.721512543145687,41,0,87.5005,0
48.993,-0.15577066141321,38,0,87.5005,0
59.997,0.977017930814682,37,0,200.001,1
48.267,-0.230507531456599,40,0,62.5005,1
47.055,-0.355274868223248,42,0,87.5005,1
61.418,1.12330042713928,41,0,150.0005,1
64.522,1.44283657674627,44,0,87.5005,1
56.937,0.662011288483044,37,0,200.001,1
57.131,0.681982297833481,40,0,62.5005,1
53.105,0.267532382138325,40,0,150.0005,1
61.272,1.10827069845287,36,1,62.5005,1
50.313,-0.019885443152503,42,1,62.5005,1
55.706,0.535288028120218,46,0,87.5005,1
61.126,1.09324096976645,42,0,150.0005,1
52.685,0.2242961763281,35,0,62.5005,1
36.397,-1.45244506233129,42,0,150.0005,1
55.423,0.5061550608719,34,1,150.0005,1
47.816,-0.276934981029007,45,0,150.0005,1
42.57,-0.81697578026815,42,1,62.5005,1
47.689,-0.290008786119242,38,0,62.5005,1
39.061,-1.17820398547786,38,1,62.5005,1
57.313,0.700717987017912,38,1,62.5005,1
53.416,0.299547763107325,48,0,150.0005,1
62.726,1.25795032523398,39,1,87.5005,1
44.036,-0.666060833321031,38,1,87.5005,1
55.598,0.52417014662616,34,1,62.5005,1
48.899,-0.165447336046927,39,0,87.5005,1
45.215,-0.5446906270109,42,0,87.5005,1
54.475,0.408564767757392,46,0,87.5005,1
53.315,0.289150485043437,43,1,12.5005,1
42.261,-0.848785274542815,40,1,37.5005,1
50.574,0.00698277045813627,37,0,32.5005,1
42.152,-0.86000609938404,46,0,150.0005,1
44.257,-0.64331035359708,37,1,62.5005,1
52.297,0.184354157627226,37,1,32.5005,1
48.841,-0.171418050182625,36,1,45.0005,1
52.558,0.211222371237866,42,0,87.5005,1
66.711,1.66817956369528,49,0,200.001,0
65.532,1.54680935738515,42,0,87.5005,0
58.389,0.811485028569822,49,1,45.0005,0
74.584,2.47865253594266,42,0,150.0005,0
47.151,-0.345392306895196,45,1,62.5005,0
37.713,-1.31697161745925,38,0,87.5005,0
57.415,0.711218208428966,35,0,45.0005,0
40.949,-0.983846946026185,40,0,87.5005,0
66.033,1.59838397431591,45,0,150.0005,0
53.199,0.277209056772042,42,1,87.5005,0
58.625,0.835779658501281,36,0,150.0005,0
68.313,1.83309480585714,32,0,62.5005,0
55.487,0.512743435090601,39,0,87.5005,0
61.343,1.11557967610174,46,1,45.0005,0
47.395,-0.320274130186399,37,0,150.0005,0
60.066,0.98412102176922,38,1,45.0005,0
42.972,-0.775592554706934,32,1,37.5005,0
64.136,1.40310044473973,38,0,87.5005,0
54.665,0.42812400371916,36,1,32.5005,0
60.029,0.980312117924033,37,0,62.5005,0
60.922,1.07224052694434,32,1,17.5005,0
48.167,-0.240801866173319,41,0,45.0005,0
57.219,0.691041312384195,44,1,62.5005,0
31.027,-2.00525083661916,45,1,27.5005,0
47.163,-0.34415698672919,40,1,17.5005,0
44.412,-0.627354134786163,29,1,27.5005,0
35.212,-1.57443292872442,26,1,17.5005,0
49.702,-0.082783828271664,41,1,62.5005,0
48.772,-0.178521141137162,38,0,32.5005,0
51.69,0.121867545896734,28,0,45.0005,0
52.539,0.209266447641689,44,0,87.5005,0
59.363,0.911751848710676,52,1,62.5005,0
42.182,-0.856917798969024,34,1,27.5005,0
50.706,0.0205712922842075,41,0,62.5005,1
46.285,-0.434541245541994,45,0,62.5005,0
45.847,-0.479630431601228,43,0,87.5005,0
58.508,0.823735286882719,41,0,87.5005,0
61.456,1.12721227433163,40,0,87.5005,0
51.866,0.139985574998162,38,0,87.5005,0
57.379,0.707512247930947,40,0,87.5005,0
55.181,0.481242770857437,47,0,150.0005,0
59.192,0.894148536345085,38,0,87.5005,0
52.971,0.25373797361792,41,0,62.5005,0
44.462,-0.622206967427803,38,0,45.0005,0
49.252,-0.129108334496905,44,0,150.0005,0
55.646,0.529111427290186,40,1,87.5005,0
48.674,-0.188609589159548,38,0,62.5005,0
63.642,1.35224643123913,47,0,150.0005,0
59.328,0.908148831559825,34,0,87.5005,0
49.94,-0.0582833116458699,42,0,62.5005,1
55.291,0.492566539045829,37,0,62.5005,1
48.576,-0.198698037181933,44,0,62.5005,1
51.521,0.104470120225477,35,0,150.0005,1
58.126,0.784410928264847,44,1,87.5005,1
34.986,-1.59769812518421,44,1,27.5005,1
37.375,-1.35176646880176,38,1,87.5005,1
47.518,-0.307612098484833,40,0,200.001,1
50.927,0.0433217720081588,38,0,62.5005,1
56.194,0.585524381537813,49,0,87.5005,1
43.508,-0.720414920625314,45,0,150.0005,1
61.733,1.15572758149695,47,1,45.0005,1
55.302,0.493698915864668,41,0,45.0005,1
39.359,-1.14752686802204,37,1,62.5005,1
49.51,-0.102548950927767,43,1,62.5005,1
54.29,0.38952024853146,49,0,150.0005,0
67.898,1.79037331678275,45,0,200.001,0
62.261,1.21008166880123,48,0,62.5005,0
57.056,0.674261546795941,36,1,45.0005,0
42.805,-0.792784093683857,41,1,45.0005,0
36.906,-1.40004689862318,30,1,87.5005,0
55.919,0.557214961066832,36,1,62.5005,0
56.637,0.631128284332883,46,0,62.5005,0
48.582,-0.19808037709893,36,0,87.5005,0
60.544,1.03332794171514,40,0,150.0005,0
59.799,0.956635148075576,36,0,87.5005,0
50.787,0.0289097034047504,35,1,45.0005,0
58.881,0.862133155376085,39,0,62.5005,1
47.737,-0.285067505455216,38,0,62.5005,0
63.388,1.32609882105866,34,0,62.5005,0
55.577,0.522008336335649,38,1,22.5005,0
42.465,-0.827784831720706,38,1,62.5005,1
62.653,1.25043546089077,38,1,62.5005,0
46.195,-0.443806146787042,44,1,62.5005,0
49.932,-0.0591068584232071,39,0,45.0005,0
56.025,0.568126955866555,39,1,87.5005,1
42.795,-0.793813527155529,45,0,87.5005,1
38.147,-1.27229420478868,33,1,32.5005,1
34.817,-1.61509555085547,34,1,45.0005,1
44.403,-0.628280624910668,33,0,62.5005,1
40.047,-1.076701845171,37,0,45.0005,0
47.931,-0.265096496104779,52,0,62.5005,0
26.337,-2.48805513483334,34,1,45.0005,1
54.071,0.366975655501842,34,1,62.5005,0
51.765,0.129588296934274,34,1,87.5005,0
41.447,-0.932581159136917,40,1,17.5005,0
61.808,1.16344833253449,45,1,62.5005,0
58.135,0.785337418389352,30,0,45.0005,0
44.852,-0.582059062032595,45,1,62.5005,0
66.481,1.64450259384682,46,0,87.5005,0
60.465,1.02519541728893,42,0,87.5005,0
73.286,2.34503207131963,45,0,200.001,0
63.815,1.37005563029906,43,0,87.5005,0
44.524,-0.615824479903437,49,1,87.5005,0
53.023,0.259091027670615,44,0,87.5005,0
61.917,1.17466915737571,38,0,150.0005,0
56.255,0.591803925715012,35,0,37.5005,0
58.462,0.818999892913028,34,0,150.0005,1
60.713,1.0507253673864,32,1,22.5005,0
65.647,1.55864784230938,32,0,32.5005,0
72.884,2.30364884575842,30,0,87.5005,0
55.881,0.553303113874478,46,0,62.5005,0
52.957,0.252296766757579,35,1,22.5005,0
63.108,1.29727468385185,39,0,62.5005,0
56.113,0.577185970417269,40,1,32.5005,0
64.898,1.48154327528114,34,0,62.5005,0
48.999,-0.155153001330207,48,0,87.5005,0
53.674,0.326107146676463,58,1,37.5005,0
63.461,1.33361368540187,30,0,45.0005,0
69.773,1.98339209272125,37,0,62.5005,0
43.911,-0.678928751716931,35,1,22.5005,0
44.259,-0.643104466902745,41,0,37.5005,0
53.186,0.275870793258869,34,1,5,0
50.259,-0.0254443838995322,40,1,37.5005,0
61.335,1.1147561293244,40,1,62.5005,0
68.244,1.8259917149026,34,1,27.5005,0
65.284,1.52127940728768,39,1,27.5005,0
47.264,-0.333759708665302,41,1,12.5005,0
54.824,0.444491995918745,43,1,45.0005,0
55.27,0.490404728755318,38,1,45.0005,0
51.427,0.0947934455917599,28,1,62.5005,0
44.935,-0.573514764217716,36,0,45.0005,0
50.793,0.0295273634877537,38,1,37.5005,0
50.034,-0.0486066370121528,27,0,45.0005,0
60.087,0.986282832059731,35,0,62.5005,0
56.768,0.644613862811787,37,0,200.001,0
48.344,-0.222580893724724,30,1,22.5005,0
31.611,-1.94513192187352,33,1,12.5005,0
56.701,0.637716658551584,37,0,62.5005,0
49.164,-0.138167349047618,53,1,32.5005,0
56.835,0.651511067071989,34,0,62.5005,0
34.949,-1.6015070290294,30,0,22.5005,0
44.672,-0.600588864522691,31,1,17.5005,0
38.126,-1.2744560150792,39,1,32.5005,0
55.715,0.536214518244723,30,0,45.0005,0
59.257,0.900839853910953,37,1,45.0005,0
48.709,-0.185006572008695,39,1,32.5005,0
54.258,0.38622606142211,43,1,62.5005,0
62.622,1.24724421712859,43,0,62.5005,1
54.717,0.433477057771855,46,0,62.5005,1
60.959,1.07604943078953,44,1,62.5005,1
49.976,-0.0545773511478505,53,0,37.5005,1
54.114,0.371402219430032,34,1,87.5005,1
51.279,0.0795578302110144,29,0,12.5005,0
57.792,0.750027850311002,39,1,45.0005,1
74.811,2.50202067574962,37,0,45.0005,1
48.603,-0.195918566808419,36,0,87.5005,1
55.788,0.543729382587928,45,0,87.5005,1
53.005,0.257238047421605,44,0,62.5005,1
64.696,1.46074871915337,54,1,62.5005,1
57.164,0.685379428289999,41,0,62.5005,1
48.267,-0.230507531456599,44,1,27.5005,0
48.653,-0.190771399450059,39,0,62.5005,1
51.204,0.0718370791734739,37,0,87.5005,1
56.58,0.625260513544353,39,0,62.5005,1
49.135,-0.141152706115468,42,1,62.5005,1
58.84,0.85791247814223,42,0,62.5005,1
57.16,0.68496765490133,31,1,62.5005,1
53.908,0.350195889913589,35,0,37.5005,1
40.865,-0.992494187188229,39,1,37.5005,1
57.978,0.769175312884101,34,1,62.5005,1
34.901,-1.60644830969342,37,0,62.5005,1
44.585,-0.609544935726237,38,0,87.5005,1
53.495,0.307680287533534,43,1,62.5005,1
42.945,-0.778372025080449,43,1,32.5005,1
35.527,-1.54200577436675,49,0,200.001,0
52.542,0.209575277683191,41,0,87.5005,0
60.144,0.992150602848261,40,0,150.0005,0
59.568,0.932855234879953,40,0,150.0005,0
48.515,-0.204977581359133,37,1,27.5005,0
38.255,-1.26117632329463,25,1,45.0005,0
31.776,-1.92814626959093,31,1,27.5005,0
53.535,0.311798021420222,38,0,45.0005,0
56.328,0.599318790058218,39,0,62.5005,0
46.045,-0.459247648862122,37,1,45.0005,0
32.228,-1.88161587667135,27,1,37.5005,0
56.632,0.630613567597047,36,0,87.5005,0
45.359,-0.529866785018823,31,1,37.5005,1
55.544,0.518611205879131,41,1,45.0005,0
23.129,-2.81829739254573,37,1,7.5005,0
56.025,0.568126955866555,40,1,87.5005,0
61.097,1.0902556126986,43,1,87.5005,0
46.811,-0.380393044932045,45,1,27.5005,0
50.001,-0.0520037674686706,37,1,45.0005,0
53.489,0.30706262745053,36,1,32.5005,0
43.494,-0.721856127485655,33,0,87.5005,0
45.853,-0.479012771518225,53,0,62.5005,0
49.646,-0.0885486557130271,30,1,27.5005,0
53.361,0.293885879013129,43,0,87.5005,0
66.634,1.6602529259634,41,0,150.0005,0
62.132,1.19680197701666,51,0,150.0005,0
43.227,-0.749342001179298,39,1,37.5005,0
45.943,-0.469747870273177,41,0,45.0005,0
50.528,0.00224737648844504,60,1,22.5005,0
52.798,0.235928774557994,39,1,62.5005,0
54.984,0.460962931465498,43,1,45.0005,0
31.569,-1.94945554245454,35,0,62.5005,1
65.822,1.57666292806364,36,0,87.5005,1
41.051,-0.97334672461513,38,0,62.5005,0
55.99,0.564523938715704,40,0,87.5005,0
59.587,0.93481115847613,37,1,62.5005,0
51.186,0.0699840989244642,36,0,62.5005,1
55.295,0.492978312434498,40,1,7.5005,1
